time,close
2/24/2013,30.30
2/25/2013,30.25
2/26/2013,31.18
2/27/2013,31.40
2/28/2013,33.50
3/1/2013,34.88
3/2/2013,34.18
3/3/2013,34.10
3/4/2013,36.35
3/5/2013,40.04
3/6/2013,47.50
3/7/2013,42.49
3/8/2013,42.98
3/9/2013,46.01
3/10/2013,46.50
3/11/2013,47.74
3/12/2013,45.02
3/13/2013,46.80
3/14/2013,47.28
3/15/2013,47.25
3/16/2013,47.11
3/17/2013,47.44
3/18/2013,47.65
3/19/2013,57.76
3/20/2013,63.41
3/21/2013,73.80
3/22/2013,71.50
3/23/2013,63.00
3/24/2013,70.10
3/25/2013,73.89
3/26/2013,78.00
3/27/2013,88.90
3/28/2013,93.57
3/29/2013,89.05
3/30/2013,91.00
3/31/2013,92.50
4/1/2013,102.51
4/2/2013,108.73
4/3/2013,138.79
4/4/2013,132.00
4/5/2013,143.80
4/6/2013,142.50
4/7/2013,160.10
4/8/2013,184.00
4/9/2013,237.99
4/10/2013,198.00
4/11/2013,123.40
4/12/2013,76.49
4/13/2013,109.50
4/14/2013,91.00
4/15/2013,91.00
4/16/2013,91.00
4/17/2013,85.60
4/18/2013,96.50
4/19/2013,119.62
4/20/2013,123.86
4/21/2013,125.00
4/22/2013,123.52
4/23/2013,136.08
4/24/2013,153.20
4/25/2013,151.12
4/26/2013,135.60
4/27/2013,128.00
4/28/2013,135.99
4/29/2013,141.50
4/30/2013,139.11
5/1/2013,124.30
5/2/2013,105.00
5/3/2013,93.15
5/4/2013,111.99
5/5/2013,117.89
5/6/2013,120.95
5/7/2013,106.81
5/8/2013,113.95
5/9/2013,109.56
5/10/2013,117.68
5/11/2013,115.40
5/12/2013,114.32
5/13/2013,117.50
5/14/2013,119.00
5/15/2013,114.98
5/16/2013,115.09
5/17/2013,124.49
5/18/2013,123.75
5/19/2013,121.06
5/20/2013,122.65
5/21/2013,122.50
5/22/2013,122.64
5/23/2013,125.67
5/24/2013,131.50
5/25/2013,132.69
5/26/2013,134.05
5/27/2013,132.61
5/28/2013,128.32
5/29/2013,129.98
5/30/2013,131.00
5/31/2013,127.34
6/1/2013,129.20
6/2/2013,120.60
6/3/2013,120.00
6/4/2013,120.57
6/5/2013,122.41
6/6/2013,120.69
6/7/2013,110.30
6/8/2013,107.80
6/9/2013,98.47
6/10/2013,104.97
6/11/2013,108.00
6/12/2013,108.16
6/13/2013,109.00
6/14/2013,100.00
6/15/2013,101.97
6/16/2013,100.00
6/17/2013,100.53
6/18/2013,107.39
6/19/2013,107.84
6/20/2013,111.97
6/21/2013,111.00
6/22/2013,109.09
6/23/2013,107.68
6/24/2013,101.97
6/25/2013,103.87
6/26/2013,104.41
6/27/2013,102.79
6/28/2013,96.63
6/29/2013,95.85
6/30/2013,96.50
7/1/2013,91.00
7/2/2013,89.55
7/3/2013,82.80
7/4/2013,79.80
7/5/2013,67.86
7/6/2013,69.35
7/7/2013,70.94
7/8/2013,77.64
7/9/2013,76.33
7/10/2013,78.59
7/11/2013,87.15
7/12/2013,97.80
7/13/2013,96.00
7/14/2013,94.75
7/15/2013,98.38
7/16/2013,97.01
7/17/2013,97.97
7/18/2013,90.40
7/19/2013,93.41
7/20/2013,91.88
7/21/2013,88.94
7/22/2013,91.79
7/23/2013,95.40
7/24/2013,93.62
7/25/2013,96.20
7/26/2013,96.39
7/27/2013,95.20
7/28/2013,99.00
7/29/2013,101.04
7/30/2013,101.90
7/31/2013,104.96
8/1/2013,104.19
8/2/2013,105.50
8/3/2013,103.80
8/4/2013,104.67
8/5/2013,106.40
8/6/2013,106.88
8/7/2013,105.60
8/8/2013,101.90
8/9/2013,102.30
8/10/2013,102.62
8/11/2013,103.85
8/12/2013,104.99
8/13/2013,107.30
8/14/2013,100.03
8/15/2013,98.28
8/16/2013,98.51
8/17/2013,98.39
8/18/2013,99.02
8/19/2013,102.07
8/20/2013,104.59
8/21/2013,109.75
8/22/2013,111.01
8/23/2013,107.48
8/24/2013,108.79
8/25/2013,112.90
8/26/2013,111.80
8/27/2013,117.52
8/28/2013,119.25
8/29/2013,119.48
8/30/2013,124.79
8/31/2013,132.75
9/1/2013,130.82
9/2/2013,131.03
9/3/2013,130.45
9/4/2013,126.74
9/5/2013,124.51
9/6/2013,122.44
9/7/2013,120.15
9/8/2013,118.51
9/9/2013,121.66
9/10/2013,123.39
9/11/2013,124.10
9/12/2013,128.45
9/13/2013,128.29
9/14/2013,124.32
9/15/2013,125.46
9/16/2013,126.02
9/17/2013,127.56
9/18/2013,127.23
9/19/2013,124.10
9/20/2013,123.98
9/21/2013,123.50
9/22/2013,122.78
9/23/2013,123.02
9/24/2013,122.59
9/25/2013,124.18
9/26/2013,123.85
9/27/2013,125.60
9/28/2013,126.50
9/29/2013,128.10
9/30/2013,125.80
10/1/2013,127.11
10/2/2013,104.47
10/3/2013,116.95
10/4/2013,122.00
10/5/2013,121.51
10/6/2013,121.60
10/7/2013,123.60
10/8/2013,123.84
10/9/2013,126.08
10/10/2013,126.43
10/11/2013,126.84
10/12/2013,127.53
10/13/2013,129.74
10/14/2013,135.69
10/15/2013,139.24
10/16/2013,141.83
10/17/2013,143.33
10/18/2013,150.59
10/19/2013,165.05
10/20/2013,165.71
10/21/2013,177.07
10/22/2013,191.78
10/23/2013,199.95
10/24/2013,195.78
10/25/2013,172.81
10/26/2013,179.71
10/27/2013,189.06
10/28/2013,196.25
10/29/2013,202.09
10/30/2013,203.39
10/31/2013,201.61
11/1/2013,203.24
11/2/2013,204.15
11/3/2013,206.85
11/4/2013,225.10
11/5/2013,246.63
11/6/2013,258.23
11/7/2013,292.32
11/8/2013,325.56
11/9/2013,359.76
11/10/2013,296.91
11/11/2013,339.38
11/12/2013,353.95
11/13/2013,391.64
11/14/2013,416.50
11/15/2013,428.24
11/16/2013,433.53
11/17/2013,463.00
11/18/2013,583.16
11/19/2013,559.99
11/20/2013,595.00
11/21/2013,694.95
11/22/2013,761.00
11/23/2013,837.99
11/24/2013,833.16
11/25/2013,814.00
11/26/2013,844.90
11/27/2013,961.00
11/28/2013,1009.00
11/29/2013,1083.90
11/30/2013,1119.96
12/1/2013,970.00
12/2/2013,992.27
12/3/2013,1060.00
12/4/2013,1151.00
12/5/2013,1028.34
12/6/2013,894.00
12/7/2013,727.29
12/8/2013,722.99
12/9/2013,871.00
12/10/2013,936.98
12/11/2013,886.20
12/12/2013,845.75
12/13/2013,874.00
12/14/2013,864.70
12/15/2013,848.17
12/16/2013,709.00
12/17/2013,702.05
12/18/2013,576.16
12/19/2013,653.00
12/20/2013,660.00
12/21/2013,612.50
12/22/2013,637.00
12/23/2013,639.90
12/24/2013,647.27
12/25/2013,658.07
12/26/2013,734.42
12/27/2013,715.51
12/28/2013,701.61
12/29/2013,714.79
12/30/2013,739.10
12/31/2013,731.00
1/1/2014,746.90
1/2/2014,758.01
1/3/2014,806.21
1/4/2014,822.38
1/5/2014,896.00
1/6/2014,934.21
1/7/2014,867.38
1/8/2014,825.29
1/9/2014,809.17
1/10/2014,827.46
1/11/2014,891.85
1/12/2014,851.00
1/13/2014,807.83
1/14/2014,820.75
1/15/2014,847.70
1/16/2014,830.90
1/17/2014,793.00
1/18/2014,801.53
1/19/2014,833.00
1/20/2014,831.72
1/21/2014,822.56
1/22/2014,813.05
1/23/2014,813.02
1/24/2014,789.10
1/25/2014,806.00
1/26/2014,826.77
1/27/2014,777.00
1/28/2014,800.20
1/29/2014,803.60
1/30/2014,799.37
1/31/2014,802.50
2/1/2014,815.99
2/2/2014,819.57
2/3/2014,813.80
2/4/2014,809.05
2/5/2014,800.00
2/6/2014,778.00
2/7/2014,742.78
2/8/2014,707.00
2/9/2014,710.00
2/10/2014,665.00
2/11/2014,670.00
2/12/2014,667.01
2/13/2014,633.99
2/14/2014,672.10
2/15/2014,651.42
2/16/2014,623.50
2/17/2014,642.00
2/18/2014,626.77
2/19/2014,623.93
2/20/2014,582.70
2/21/2014,566.16
2/22/2014,603.98
2/23/2014,626.77
2/24/2014,545.00
2/25/2014,528.00
2/26/2014,585.38
2/27/2014,585.17
2/28/2014,577.97
3/1/2014,571.50
3/2/2014,559.88
3/3/2014,666.50
3/4/2014,677.61
3/5/2014,664.85
3/6/2014,657.02
3/7/2014,621.30
3/8/2014,609.00
3/9/2014,637.99
3/10/2014,621.99
3/11/2014,622.90
3/12/2014,642.10
3/13/2014,642.61
3/14/2014,636.47
3/15/2014,636.29
3/16/2014,634.94
3/17/2014,624.70
3/18/2014,627.00
3/19/2014,608.41
3/20/2014,590.00
3/21/2014,579.99
3/22/2014,557.00
3/23/2014,567.13
3/24/2014,572.00
3/25/2014,580.02
3/26/2014,585.70
3/27/2014,520.20
3/28/2014,503.00
3/29/2014,499.94
3/30/2014,449.02
3/31/2014,457.00
4/1/2014,479.51
4/2/2014,445.00
4/3/2014,446.31
4/4/2014,446.01
4/5/2014,451.84
4/6/2014,459.67
4/7/2014,447.74
4/8/2014,454.07
4/9/2014,443.10
4/10/2014,401.00
4/11/2014,427.99
4/12/2014,424.98
4/13/2014,405.00
4/14/2014,453.14
4/15/2014,489.91
4/16/2014,511.50
4/17/2014,495.00
4/18/2014,479.98
4/19/2014,499.90
4/20/2014,500.19
4/21/2014,496.50
4/22/2014,493.33
4/23/2014,487.30
4/24/2014,491.60
4/25/2014,459.15
4/26/2014,463.88
4/27/2014,440.10
4/28/2014,447.00
4/29/2014,447.70
4/30/2014,449.00
5/1/2014,460.01
5/2/2014,447.51
5/3/2014,434.50
5/4/2014,436.21
5/5/2014,427.83
5/6/2014,430.33
5/7/2014,446.65
5/8/2014,441.50
5/9/2014,452.02
5/10/2014,452.42
5/11/2014,435.00
5/12/2014,441.50
5/13/2014,438.95
5/14/2014,447.49
5/15/2014,448.99
5/16/2014,449.51
5/17/2014,449.08
5/18/2014,447.14
5/19/2014,446.42
5/20/2014,485.01
5/21/2014,494.87
5/22/2014,523.84
5/23/2014,527.47
5/24/2014,521.52
5/25/2014,575.00
5/26/2014,584.00
5/27/2014,581.87
5/28/2014,574.33
5/29/2014,568.00
5/30/2014,609.03
5/31/2014,620.45
6/1/2014,674.98
6/2/2014,631.49
6/3/2014,673.90
6/4/2014,644.66
6/5/2014,658.72
6/6/2014,655.75
6/7/2014,654.30
6/8/2014,652.00
6/9/2014,650.93
6/10/2014,649.89
6/11/2014,639.99
6/12/2014,617.00
6/13/2014,582.00
6/14/2014,557.92
6/15/2014,560.49
6/16/2014,595.00
6/17/2014,597.65
6/18/2014,604.60
6/19/2014,604.32
6/20/2014,593.33
6/21/2014,590.99
6/22/2014,596.08
6/23/2014,591.50
6/24/2014,585.54
6/25/2014,567.00
6/26/2014,569.00
6/27/2014,588.97
6/28/2014,597.08
6/29/2014,596.00
6/30/2014,620.00
7/1/2014,654.45
7/2/2014,654.00
7/3/2014,644.04
7/4/2014,635.49
7/5/2014,632.78
7/6/2014,634.49
7/7/2014,621.98
7/8/2014,623.70
7/9/2014,624.84
7/10/2014,619.78
7/11/2014,630.31
7/12/2014,631.98
7/13/2014,630.90
7/14/2014,622.80
7/15/2014,623.17
7/16/2014,619.48
7/17/2014,626.00
7/18/2014,629.86
7/19/2014,630.92
7/20/2014,623.77
7/21/2014,619.14
7/22/2014,621.03
7/23/2014,622.01
7/24/2014,601.18
7/25/2014,602.59
7/26/2014,595.88
7/27/2014,592.51
7/28/2014,586.96
7/29/2014,581.50
7/30/2014,573.48
7/31/2014,586.00
8/1/2014,601.94
8/2/2014,591.59
8/3/2014,589.79
8/4/2014,593.94
8/5/2014,580.21
8/6/2014,581.60
8/7/2014,587.24
8/8/2014,589.30
8/9/2014,588.61
8/10/2014,588.99
8/11/2014,578.97
8/12/2014,569.54
8/13/2014,550.14
8/14/2014,521.66
8/15/2014,498.16
8/16/2014,509.00
8/17/2014,491.88
8/18/2014,468.19
8/19/2014,487.50
8/20/2014,507.30
8/21/2014,525.78
8/22/2014,518.25
8/23/2014,503.88
8/24/2014,510.75
8/25/2014,503.79
8/26/2014,512.79
8/27/2014,514.84
8/28/2014,509.39
8/29/2014,511.99
8/30/2014,503.88
8/31/2014,477.98
9/1/2014,482.59
9/2/2014,483.65
9/3/2014,472.76
9/4/2014,486.00
9/5/2014,485.91
9/6/2014,481.09
9/7/2014,480.62
9/8/2014,476.61
9/9/2014,466.48
9/10/2014,485.03
9/11/2014,469.00
9/12/2014,470.43
9/13/2014,479.86
9/14/2014,475.49
9/15/2014,475.30
9/16/2014,468.00
9/17/2014,465.86
9/18/2014,456.86
9/19/2014,424.10
9/20/2014,394.67
9/21/2014,408.08
9/22/2014,399.10
9/23/2014,402.09
9/24/2014,435.75
9/25/2014,423.16
9/26/2014,411.43
9/27/2014,403.56
9/28/2014,399.47
9/29/2014,376.93
9/30/2014,376.09
10/1/2014,387.43
10/2/2014,383.99
10/3/2014,375.18
10/4/2014,359.89
10/5/2014,328.92
10/6/2014,320.39
10/7/2014,330.58
10/8/2014,336.12
10/9/2014,352.75
10/10/2014,364.69
10/11/2014,361.36
10/12/2014,362.61
10/13/2014,377.92
10/14/2014,391.69
10/15/2014,400.95
10/16/2014,394.52
10/17/2014,382.76
10/18/2014,383.98
10/19/2014,391.25
10/20/2014,389.23
10/21/2014,382.42
10/22/2014,386.12
10/23/2014,382.96
10/24/2014,358.59
10/25/2014,358.61
10/26/2014,347.49
10/27/2014,354.78
10/28/2014,353.21
10/29/2014,357.09
10/30/2014,335.71
10/31/2014,345.01
11/1/2014,338.65
11/2/2014,326.08
11/3/2014,325.57
11/4/2014,327.16
11/5/2014,330.68
11/6/2014,339.46
11/7/2014,349.82
11/8/2014,342.15
11/9/2014,345.38
11/10/2014,362.27
11/11/2014,365.86
11/12/2014,367.98
11/13/2014,427.27
11/14/2014,418.42
11/15/2014,399.65
11/16/2014,374.73
11/17/2014,388.35
11/18/2014,387.79
11/19/2014,373.90
11/20/2014,380.31
11/21/2014,357.88
11/22/2014,351.60
11/23/2014,353.17
11/24/2014,366.95
11/25/2014,376.89
11/26/2014,376.02
11/27/2014,370.50
11/28/2014,369.37
11/29/2014,376.15
11/30/2014,375.51
12/1/2014,378.25
12/2/2014,379.25
12/3/2014,381.72
12/4/2014,375.72
12/5/2014,369.44
12/6/2014,376.76
12/7/2014,374.84
12/8/2014,374.96
12/9/2014,361.89
12/10/2014,352.20
12/11/2014,344.34
12/12/2014,350.83
12/13/2014,352.38
12/14/2014,346.73
12/15/2014,351.36
12/16/2014,345.67
12/17/2014,326.86
12/18/2014,319.79
12/19/2014,311.18
12/20/2014,317.62
12/21/2014,329.54
12/22/2014,321.07
12/23/2014,332.02
12/24/2014,334.39
12/25/2014,322.29
12/26/2014,319.15
12/27/2014,327.58
12/28/2014,316.16
12/29/2014,317.70
12/30/2014,312.72
12/31/2014,310.91
1/1/2015,320.43
1/2/2015,314.08
1/3/2015,314.85
1/4/2015,281.15
1/5/2015,265.08
1/6/2015,274.61
1/7/2015,286.08
1/8/2015,294.14
1/9/2015,282.38
1/10/2015,287.30
1/11/2015,274.61
1/12/2015,266.15
1/13/2015,267.39
1/14/2015,223.89
1/15/2015,176.90
1/16/2015,209.07
1/17/2015,207.83
1/18/2015,200.05
1/19/2015,211.47
1/20/2015,212.91
1/21/2015,211.38
1/22/2015,227.32
1/23/2015,233.52
1/24/2015,232.70
1/25/2015,247.35
1/26/2015,254.08
1/27/2015,273.17
1/28/2015,263.35
1/29/2015,233.35
1/30/2015,232.77
1/31/2015,226.44
2/1/2015,216.87
2/2/2015,226.49
2/3/2015,237.45
2/4/2015,227.51
2/5/2015,227.66
2/6/2015,216.92
2/7/2015,222.63
2/8/2015,227.69
2/9/2015,223.39
2/10/2015,220.28
2/11/2015,219.73
2/12/2015,219.21
2/13/2015,221.97
2/14/2015,235.53
2/15/2015,257.51
2/16/2015,234.82
2/17/2015,233.42
2/18/2015,243.78
2/19/2015,236.41
2/20/2015,240.25
2/21/2015,243.75
2/22/2015,244.54
2/23/2015,235.99
2/24/2015,239.00
2/25/2015,238.89
2/26/2015,237.34
2/27/2015,236.44
2/28/2015,253.52
3/1/2015,254.28
3/2/2015,260.36
3/3/2015,275.05
3/4/2015,281.99
3/5/2015,272.74
3/6/2015,275.60
3/7/2015,272.29
3/8/2015,276.43
3/9/2015,274.81
3/10/2015,289.86
3/11/2015,291.52
3/12/2015,296.13
3/13/2015,294.12
3/14/2015,284.44
3/15/2015,281.42
3/16/2015,285.68
3/17/2015,290.60
3/18/2015,285.07
3/19/2015,255.88
3/20/2015,260.96
3/21/2015,261.64
3/22/2015,259.92
3/23/2015,267.89
3/24/2015,266.58
3/25/2015,247.47
3/26/2015,246.28
3/27/2015,248.57
3/28/2015,246.98
3/29/2015,252.74
3/30/2015,242.88
3/31/2015,247.45
4/1/2015,244.22
4/2/2015,247.09
4/3/2015,253.07
4/4/2015,254.29
4/5/2015,253.76
4/6/2015,260.72
4/7/2015,255.27
4/8/2015,253.06
4/9/2015,244.75
4/10/2015,243.69
4/11/2015,236.02
4/12/2015,236.54
4/13/2015,235.95
4/14/2015,224.76
4/15/2015,219.07
4/16/2015,223.92
4/17/2015,228.57
4/18/2015,222.85
4/19/2015,223.46
4/20/2015,222.61
4/21/2015,224.62
4/22/2015,235.60
4/23/2015,234.05
4/24/2015,235.97
4/25/2015,231.24
4/26/2015,226.41
4/27/2015,219.43
4/28/2015,228.97
4/29/2015,225.59
4/30/2015,225.69
5/1/2015,235.94
5/2/2015,232.34
5/3/2015,234.88
5/4/2015,240.36
5/5/2015,238.85
5/6/2015,236.25
5/7/2015,229.66
5/8/2015,237.20
5/9/2015,243.77
5/10/2015,241.73
5/11/2015,240.30
5/12/2015,242.15
5/13/2015,241.40
5/14/2015,236.21
5/15/2015,236.96
5/16/2015,237.64
5/17/2015,236.01
5/18/2015,236.89
5/19/2015,233.04
5/20/2015,231.89
5/21/2015,234.02
5/22/2015,235.32
5/23/2015,240.29
5/24/2015,238.98
5/25/2015,240.93
5/26/2015,237.10
5/27/2015,237.07
5/28/2015,237.26
5/29/2015,237.38
5/30/2015,237.09
5/31/2015,233.13
6/1/2015,230.23
6/2/2015,222.89
6/3/2015,225.74
6/4/2015,225.77
6/5/2015,224.15
6/6/2015,225.01
6/7/2015,225.60
6/8/2015,222.88
6/9/2015,228.54
6/10/2015,228.99
6/11/2015,228.85
6/12/2015,229.71
6/13/2015,229.92
6/14/2015,232.44
6/15/2015,233.42
6/16/2015,236.76
6/17/2015,250.82
6/18/2015,249.43
6/19/2015,249.04
6/20/2015,244.53
6/21/2015,245.10
6/22/2015,243.97
6/23/2015,246.93
6/24/2015,244.28
6/25/2015,240.37
6/26/2015,242.60
6/27/2015,243.55
6/28/2015,250.96
6/29/2015,248.72
6/30/2015,257.04
7/1/2015,263.35
7/2/2015,258.55
7/3/2015,255.46
7/4/2015,256.49
7/5/2015,260.80
7/6/2015,271.11
7/7/2015,269.96
7/8/2015,265.98
7/9/2015,270.83
7/10/2015,269.16
7/11/2015,284.88
7/12/2015,293.14
7/13/2015,310.83
7/14/2015,292.03
7/15/2015,288.05
7/16/2015,286.04
7/17/2015,278.09
7/18/2015,279.33
7/19/2015,274.77
7/20/2015,273.50
7/21/2015,278.88
7/22/2015,275.66
7/23/2015,277.34
7/24/2015,276.01
7/25/2015,288.16
7/26/2015,288.64
7/27/2015,292.64
7/28/2015,293.63
7/29/2015,294.48
7/30/2015,289.10
7/31/2015,287.70
8/1/2015,284.69
8/2/2015,280.45
8/3/2015,282.81
8/4/2015,281.23
8/5/2015,284.85
8/6/2015,281.91
8/7/2015,278.74
8/8/2015,279.74
8/9/2015,261.12
8/10/2015,265.48
8/11/2015,264.34
8/12/2015,270.60
8/13/2015,266.18
8/14/2015,264.13
8/15/2015,265.53
8/16/2015,261.87
8/17/2015,258.49
8/18/2015,257.93
8/19/2015,225.67
8/20/2015,226.90
8/21/2015,235.35
8/22/2015,232.66
8/23/2015,230.38
8/24/2015,228.11
8/25/2015,210.07
8/26/2015,222.08
8/27/2015,226.05
8/28/2015,224.70
8/29/2015,231.55
8/30/2015,229.90
8/31/2015,229.11
9/1/2015,230.26
9/2/2015,228.03
9/3/2015,229.32
9/4/2015,227.21
9/5/2015,230.20
9/6/2015,234.87
9/7/2015,239.93
9/8/2015,239.85
9/9/2015,243.41
9/10/2015,238.34
9/11/2015,238.33
9/12/2015,239.85
9/13/2015,235.24
9/14/2015,230.61
9/15/2015,230.49
9/16/2015,230.25
9/17/2015,229.08
9/18/2015,233.52
9/19/2015,232.86
9/20/2015,231.40
9/21/2015,231.22
9/22/2015,226.97
9/23/2015,230.94
9/24/2015,230.36
9/25/2015,234.36
9/26/2015,235.08
9/27/2015,234.14
9/28/2015,232.84
9/29/2015,239.02
9/30/2015,236.64
10/1/2015,236.00
10/2/2015,237.26
10/3/2015,237.20
10/4/2015,238.53
10/5/2015,238.15
10/6/2015,240.36
10/7/2015,246.17
10/8/2015,243.07
10/9/2015,242.50
10/10/2015,243.74
10/11/2015,244.74
10/12/2015,246.88
10/13/2015,245.20
10/14/2015,249.49
10/15/2015,252.11
10/16/2015,254.30
10/17/2015,262.75
10/18/2015,270.91
10/19/2015,261.86
10/20/2015,263.57
10/21/2015,269.31
10/22/2015,266.50
10/23/2015,273.65
10/24/2015,276.50
10/25/2015,281.45
10/26/2015,283.63
10/27/2015,285.18
10/28/2015,293.70
10/29/2015,304.32
10/30/2015,313.94
10/31/2015,328.51
11/1/2015,315.01
11/2/2015,325.94
11/3/2015,361.87
11/4/2015,403.66
11/5/2015,408.08
11/6/2015,388.05
11/7/2015,374.27
11/8/2015,384.28
11/9/2015,374.32
11/10/2015,379.98
11/11/2015,339.82
11/12/2015,314.08
11/13/2015,338.50
11/14/2015,336.62
11/15/2015,333.05
11/16/2015,319.73
11/17/2015,330.36
11/18/2015,334.59
11/19/2015,334.68
11/20/2015,326.41
11/21/2015,322.09
11/22/2015,326.98
11/23/2015,324.35
11/24/2015,323.01
11/25/2015,320.05
11/26/2015,328.30
11/27/2015,351.86
11/28/2015,357.14
11/29/2015,357.47
11/30/2015,371.44
12/1/2015,377.41
12/2/2015,361.85
12/3/2015,359.33
12/4/2015,361.26
12/5/2015,363.72
12/6/2015,389.55
12/7/2015,389.98
12/8/2015,395.75
12/9/2015,414.44
12/10/2015,417.99
12/11/2015,415.28
12/12/2015,452.33
12/13/2015,431.66
12/14/2015,433.27
12/15/2015,443.88
12/16/2015,465.21
12/17/2015,454.78
12/18/2015,455.85
12/19/2015,463.55
12/20/2015,462.23
12/21/2015,442.84
12/22/2015,437.44
12/23/2015,436.72
12/24/2015,443.09
12/25/2015,454.86
12/26/2015,455.76
12/27/2015,416.51
12/28/2015,423.34
12/29/2015,422.10
12/30/2015,433.30
12/31/2015,425.88
1/1/2016,430.72
1/2/2016,434.62
1/3/2016,433.58
1/4/2016,430.06
1/5/2016,433.07
1/6/2016,431.86
1/7/2016,430.01
1/8/2016,457.54
1/9/2016,453.38
1/10/2016,448.24
1/11/2016,448.70
1/12/2016,448.18
1/13/2016,434.67
1/14/2016,432.29
1/15/2016,430.26
1/16/2016,365.07
1/17/2016,387.15
1/18/2016,381.73
1/19/2016,387.03
1/20/2016,379.74
1/21/2016,419.63
1/22/2016,409.75
1/23/2016,382.43
1/24/2016,388.10
1/25/2016,402.32
1/26/2016,392.00
1/27/2016,392.44
1/28/2016,395.15
1/29/2016,380.11
1/30/2016,378.86
1/31/2016,378.29
2/1/2016,369.35
2/2/2016,372.92
2/3/2016,374.65
2/4/2016,370.17
2/5/2016,388.90
2/6/2016,386.59
2/7/2016,376.51
2/8/2016,376.76
2/9/2016,373.42
2/10/2016,376.15
2/11/2016,382.11
2/12/2016,379.69
2/13/2016,384.64
2/14/2016,392.93
2/15/2016,407.57
2/16/2016,401.43
2/17/2016,407.66
2/18/2016,416.57
2/19/2016,422.73
2/20/2016,421.60
2/21/2016,437.77
2/22/2016,438.99
2/23/2016,438.26
2/24/2016,420.96
2/25/2016,425.04
2/26/2016,424.63
2/27/2016,432.84
2/28/2016,432.57
2/29/2016,433.44
3/1/2016,437.92
3/2/2016,435.13
3/3/2016,423.91
3/4/2016,421.84
3/5/2016,410.78
3/6/2016,400.52
3/7/2016,407.76
3/8/2016,414.46
3/9/2016,413.89
3/10/2016,414.74
3/11/2016,417.24
3/12/2016,421.61
3/13/2016,411.65
3/14/2016,414.20
3/15/2016,416.39
3/16/2016,416.89
3/17/2016,417.89
3/18/2016,420.55
3/19/2016,409.27
3/20/2016,410.40
3/21/2016,413.42
3/22/2016,413.13
3/23/2016,418.16
3/24/2016,418.42
3/25/2016,416.51
3/26/2016,417.36
3/27/2016,418.14
3/28/2016,426.55
3/29/2016,424.30
3/30/2016,416.83
3/31/2016,415.26
4/1/2016,416.76
4/2/2016,418.42
4/3/2016,421.17
4/4/2016,421.30
4/5/2016,421.02
4/6/2016,424.28
4/7/2016,423.62
4/8/2016,422.91
4/9/2016,420.81
4/10/2016,419.59
4/11/2016,421.87
4/12/2016,422.84
4/13/2016,425.63
4/14/2016,423.93
4/15/2016,424.43
4/16/2016,429.58
4/17/2016,430.64
4/18/2016,427.61
4/19/2016,428.70
4/20/2016,435.32
4/21/2016,441.42
4/22/2016,449.69
4/23/2016,445.86
4/24/2016,450.56
4/25/2016,459.12
4/26/2016,461.65
4/27/2016,466.26
4/28/2016,445.04
4/29/2016,449.41
4/30/2016,455.18
5/1/2016,448.48
5/2/2016,451.93
5/3/2016,444.73
5/4/2016,450.18
5/5/2016,446.71
5/6/2016,447.94
5/7/2016,459.64
5/8/2016,458.43
5/9/2016,458.21
5/10/2016,460.52
5/11/2016,450.86
5/12/2016,452.45
5/13/2016,454.85
5/14/2016,455.82
5/15/2016,455.76
5/16/2016,457.59
5/17/2016,454.01
5/18/2016,453.69
5/19/2016,454.52
5/20/2016,437.79
5/21/2016,442.97
5/22/2016,443.22
5/23/2016,439.35
5/24/2016,444.29
5/25/2016,446.06
5/26/2016,449.67
5/27/2016,453.52
5/28/2016,473.03
5/29/2016,527.48
5/30/2016,528.47
5/31/2016,534.19
6/1/2016,531.11
6/2/2016,536.52
6/3/2016,537.68
6/4/2016,569.71
6/5/2016,573.31
6/6/2016,574.60
6/7/2016,585.45
6/8/2016,577.17
6/9/2016,582.20
6/10/2016,575.84
6/11/2016,578.67
6/12/2016,609.68
6/13/2016,671.65
6/14/2016,704.50
6/15/2016,685.68
6/16/2016,696.52
6/17/2016,768.49
6/18/2016,748.76
6/19/2016,756.69
6/20/2016,763.93
6/21/2016,735.88
6/22/2016,665.91
6/23/2016,597.44
6/24/2016,625.58
6/25/2016,665.28
6/26/2016,665.93
6/27/2016,629.35
6/28/2016,658.10
6/29/2016,644.12
6/30/2016,640.59
7/1/2016,672.52
7/2/2016,676.73
7/3/2016,704.97
7/4/2016,658.80
7/5/2016,683.21
7/6/2016,670.42
7/7/2016,678.09
7/8/2016,640.69
7/9/2016,666.38
7/10/2016,650.60
7/11/2016,648.48
7/12/2016,648.28
7/13/2016,664.80
7/14/2016,652.92
7/15/2016,659.17
7/16/2016,663.78
7/17/2016,661.99
7/18/2016,679.81
7/19/2016,672.74
7/20/2016,672.81
7/21/2016,665.23
7/22/2016,664.92
7/23/2016,650.73
7/24/2016,655.41
7/25/2016,661.26
7/26/2016,654.23
7/27/2016,651.63
7/28/2016,654.49
7/29/2016,655.11
7/30/2016,657.01
7/31/2016,655.10
8/1/2016,624.60
8/2/2016,606.40
8/3/2016,548.66
8/4/2016,566.33
8/5/2016,578.28
8/6/2016,575.03
8/7/2016,587.77
8/8/2016,592.74
8/9/2016,591.04
8/10/2016,587.65
8/11/2016,592.12
8/12/2016,588.80
8/13/2016,587.36
8/14/2016,585.59
8/15/2016,570.49
8/16/2016,567.24
8/17/2016,577.76
